DV,NPV,Offset,Estado,Marco,DF
0x6F3,0xDE,0x3,FALLO,14,0x73
0x3F7,0x7E,0x7,FALLO,15,0x7F
0x5A4,0xB4,0x4,FALLO,18,0x94
0xC05,0x180,0x5,FALLO,20,0xA5
0x9E9,0x13D,0x1,FALLO,21,0xA9
0xE4A,0x1C9,0x2,FALLO,22,0xB2
0x764,0xEC,0x4,FALLO,23,0xBC
0x6DB,0xDB,0x3,FALLO,27,0xDB
0xE88,0x1D1,0x0,FALLO,28,0xE0
0xEF8,0x1DF,0x0,FALLO,30,0xF0
0x8D6,0x11A,0x6,FALLO,0,0x6
0xB9C,0x173,0x4,FALLO,1,0xC
0x18B,0x31,0x3,FALLO,2,0x13
0x32D,0x65,0x5,FALLO,3,0x1D
0xD93,0x1B2,0x3,FALLO,5,0x2B
0xEB3,0x1D6,0x3,FALLO,7,0x3B
0xD99,0x1B3,0x1,FALLO,9,0x49
0x54B,0xA9,0x3,FALLO,10,0x53
0xB03,0x160,0x3,FALLO,16,0x83
0xEF3,0x1DE,0x3,FALLO,17,0x8B
0x62E,0xC5,0x6,FALLO,19,0x9E
0x927,0x124,0x7,FALLO,24,0xC7
0x32,0x6,0x2,FALLO,25,0xCA
0x9D,0x13,0x5,FALLO,26,0xD5
0x74,0xE,0x4,FALLO,29,0xEC
0x934,0x126,0x4,FALLO,31,0xFC
0xF2C,0x1E5,0x4,FALLO,4,0x24
0xC64,0x18C,0x4,FALLO,6,0x34
0x5B4,0xB6,0x4,FALLO,8,0x44
0x3A,0x7,0x2,FALLO,11,0x5A
0x886,0x110,0x6,FALLO,12,0x66
0x5CC,0xB9,0x4,FALLO,13,0x6C
0x4FD,0x9F,0x5,FALLO,14,0x75
0xE90,0x1D2,0x0,FALLO,15,0x78
0x832,0x106,0x2,FALLO,18,0x92
0x96A,0x12D,0x2,FALLO,20,0xA2
0xB67,0x16C,0x7,FALLO,21,0xAF
0xBF,0x17,0x7,FALLO,22,0xB7
0xABF,0x157,0x7,FALLO,23,0xBF
0x106,0x20,0x6,FALLO,27,0xDE
0x496,0x92,0x6,FALLO,28,0xE6
0xC69,0x18D,0x1,FALLO,30,0xF1
0x998,0x133,0x0,FALLO,0,0x0
0xF5E,0x1EB,0x6,FALLO,1,0xE
0xAEB,0x15D,0x3,FALLO,2,0x13
0x491,0x92,0x1,HIT,28,0xE1
0x88F,0x111,0x7,FALLO,3,0x1F
0xD4C,0x1A9,0x4,FALLO,5,0x2C
0xB9E,0x173,0x6,FALLO,7,0x3E
0x1EB,0x3D,0x3,FALLO,9,0x4B
0x869,0x10D,0x1,FALLO,10,0x51
0x726,0xE4,0x6,FALLO,16,0x86
0x960,0x12C,0x0,FALLO,17,0x88
0xE85,0x1D0,0x5,FALLO,19,0x9D
0x50F,0xA1,0x7,FALLO,24,0xC7
0x50C,0xA1,0x4,HIT,24,0xC4
0x93A,0x127,0x2,FALLO,25,0xCA
0x469,0x8D,0x1,FALLO,26,0xD1
0x86A,0x10D,0x2,HIT,10,0x52
0x753,0xEA,0x3,FALLO,29,0xEB
0xC8F,0x191,0x7,FALLO,31,0xFF
0xDDC,0x1BB,0x4,FALLO,4,0x24
0x17F,0x2F,0x7,FALLO,6,0x37
0x648,0xC9,0x0,FALLO,8,0x40
0x11E,0x23,0x6,FALLO,11,0x5E
0x9DC,0x13B,0x4,FALLO,12,0x64
0xC37,0x186,0x7,FALLO,13,0x6F
0xB3E,0x167,0x6,FALLO,14,0x76
0x43E,0x87,0x6,FALLO,15,0x7E
0x2E1,0x5C,0x1,FALLO,18,0x91
0xC8B,0x191,0x3,HIT,31,0xFB
0x22C,0x45,0x4,FALLO,20,0xA4
0xEB1,0x1D6,0x1,FALLO,21,0xA9
0x28D,0x51,0x5,FALLO,22,0xB5
0x969,0x12D,0x1,FALLO,23,0xB9
0x4F6,0x9E,0x6,FALLO,27,0xDE
0x6AA,0xD5,0x2,FALLO,28,0xE2
0x551,0xAA,0x1,FALLO,30,0xF1
0x9DC,0x13B,0x4,HIT,12,0x64
0xE91,0x1D2,0x1,FALLO,0,0x1
0xE9B,0x1D3,0x3,FALLO,1,0xB
0xC6,0x18,0x6,FALLO,2,0x16
0x430,0x86,0x0,FALLO,3,0x18
0xE16,0x1C2,0x6,FALLO,5,0x2E
0x1E1,0x3C,0x1,FALLO,7,0x39
0x967,0x12C,0x7,HIT,17,0x8F
0x895,0x112,0x5,FALLO,9,0x4D
0xED6,0x1DA,0x6,FALLO,10,0x56
0x60B,0xC1,0x3,FALLO,16,0x83
0xF3F,0x1E7,0x7,FALLO,19,0x9F
0x25F,0x4B,0x7,FALLO,24,0xC7
0x582,0xB0,0x2,FALLO,25,0xCA
0x55B,0xAB,0x3,FALLO,26,0xD3
0xC9E,0x193,0x6,FALLO,29,0xEE
0x571,0xAE,0x1,FALLO,31,0xF9
0x519,0xA3,0x1,FALLO,4,0x21
0xE32,0x1C6,0x2,FALLO,6,0x32
0xBBD,0x177,0x5,FALLO,8,0x45
0x99C,0x133,0x4,FALLO,11,0x5C
0xEEA,0x1DD,0x2,FALLO,12,0x62
0x3F6,0x7E,0x6,FALLO,13,0x6E
0x166,0x2C,0x6,FALLO,14,0x76
0xB3,0x16,0x3,FALLO,15,0x7B
0x1BC,0x37,0x4,FALLO,17,0x8C
0x7F1,0xFE,0x1,FALLO,18,0x91
0x237,0x46,0x7,FALLO,20,0xA7
0x334,0x66,0x4,FALLO,21,0xAC
0x4D,0x9,0x5,FALLO,22,0xB5
0x1E4,0x3C,0x4,HIT,7,0x3C
0xD3D,0x1A7,0x5,FALLO,23,0xBD
0x9D3,0x13A,0x3,FALLO,27,0xDB
0x3B4,0x76,0x4,FALLO,28,0xE4
0x414,0x82,0x4,FALLO,30,0xF4
0xE5,0x1C,0x5,FALLO,0,0x5
0xD60,0x1AC,0x0,FALLO,1,0x8
0xA0E,0x141,0x6,FALLO,2,0x16
0xAD4,0x15A,0x4,FALLO,3,0x1C
0x596,0xB2,0x6,FALLO,5,0x2E
0xA10,0x142,0x0,FALLO,9,0x48
0xB2B,0x165,0x3,FALLO,10,0x53
0x13C,0x27,0x4,FALLO,16,0x84
0x7C8,0xF9,0x0,FALLO,19,0x98
0xDF2,0x1BE,0x2,FALLO,24,0xC2
0x84C,0x109,0x4,FALLO,25,0xCC
0xB79,0x16F,0x1,FALLO,26,0xD1
0xD28,0x1A5,0x0,FALLO,29,0xE8
0xDCF,0x1B9,0x7,FALLO,31,0xFF
0xE83,0x1D0,0x3,FALLO,4,0x23
0xDE4,0x1BC,0x4,FALLO,6,0x34
0xB1D,0x163,0x5,FALLO,7,0x3D
0x81E,0x103,0x6,FALLO,8,0x46
0x6E5,0xDC,0x5,FALLO,11,0x5D
0x9F5,0x13E,0x5,FALLO,12,0x65
0x91E,0x123,0x6,FALLO,13,0x6E
0x4AB,0x95,0x3,FALLO,14,0x73
0x6A5,0xD4,0x5,FALLO,15,0x7D
0x6FC,0xDF,0x4,FALLO,17,0x8C
0x617,0xC2,0x7,FALLO,18,0x97
0x171,0x2E,0x1,FALLO,20,0xA1
0x2B1,0x56,0x1,FALLO,21,0xA9
0x68B,0xD1,0x3,FALLO,22,0xB3
0x8B0,0x116,0x0,FALLO,23,0xB8
0x102,0x20,0x2,FALLO,27,0xDA
0xA36,0x146,0x6,FALLO,28,0xE6
0xA92,0x152,0x2,FALLO,30,0xF2
0x7E2,0xFC,0x2,FALLO,0,0x2
0x1D,0x3,0x5,FALLO,1,0xD
0x9C1,0x138,0x1,FALLO,2,0x11
0x4DD,0x9B,0x5,FALLO,3,0x1D
0xC24,0x184,0x4,FALLO,5,0x2C
0x1F5,0x3E,0x5,FALLO,9,0x4D
0x5B5,0xB6,0x5,FALLO,10,0x55
0xB6F,0x16D,0x7,FALLO,16,0x87
0xC80,0x190,0x0,FALLO,19,0x98
0x308,0x61,0x0,FALLO,24,0xC0
0x879,0x10F,0x1,FALLO,25,0xC9
0x29F,0x53,0x7,FALLO,26,0xD7
0x97D,0x12F,0x5,FALLO,29,0xED
0x40C,0x81,0x4,FALLO,31,0xFC
0x87A,0x10F,0x2,HIT,25,0xCA
0x5AB,0xB5,0x3,FALLO,4,0x23
0xC1B,0x183,0x3,FALLO,6,0x33
0x928,0x125,0x0,FALLO,7,0x38
0x580,0xB0,0x0,FALLO,8,0x40
0x3F9,0x7F,0x1,FALLO,11,0x59
0x6CC,0xD9,0x4,FALLO,12,0x64
0xCA2,0x194,0x2,FALLO,13,0x6A
0x5A3,0xB4,0x3,FALLO,14,0x73
0xCDC,0x19B,0x4,FALLO,15,0x7C
0xCAF,0x195,0x7,FALLO,17,0x8F
0x8FB,0x11F,0x3,FALLO,18,0x93
0xA37,0x146,0x7,HIT,28,0xE7
0xB0,0x16,0x0,FALLO,20,0xA0
0x8B,0x11,0x3,FALLO,21,0xAB
0x639,0xC7,0x1,FALLO,22,0xB1
0x43A,0x87,0x2,FALLO,23,0xBA
0xC46,0x188,0x6,FALLO,27,0xDE
0x66A,0xCD,0x2,FALLO,30,0xF2
0xA89,0x151,0x1,FALLO,0,0x1
0xADC,0x15B,0x4,FALLO,1,0xC
0xD6F,0x1AD,0x7,FALLO,2,0x17
0xFF4,0x1FE,0x4,FALLO,3,0x1C
0x98F,0x131,0x7,FALLO,5,0x2F
0x5AF,0xB5,0x7,HIT,4,0x27
0x13D,0x27,0x5,FALLO,9,0x4D
0x10,0x2,0x0,FALLO,10,0x50
0xFDC,0x1FB,0x4,FALLO,16,0x84
0x271,0x4E,0x1,FALLO,19,0x99
0x7D6,0xFA,0x6,FALLO,24,0xC6
0xBB6,0x176,0x6,FALLO,25,0xCE
0x6FB,0xDF,0x3,FALLO,26,0xD3
0xA09,0x141,0x1,FALLO,28,0xE1
0x60A,0xC1,0x2,FALLO,29,0xEA
0x719,0xE3,0x1,FALLO,31,0xF9
0x7B9,0xF7,0x1,FALLO,6,0x31
0x22C,0x45,0x4,FALLO,7,0x3C
0x68C,0xD1,0x4,FALLO,8,0x44
0x210,0x42,0x0,FALLO,11,0x58
0x597,0xB2,0x7,FALLO,12,0x67
0xD27,0x1A4,0x7,FALLO,13,0x6F
0x43F,0x87,0x7,HIT,23,0xBF
0x4C7,0x98,0x7,FALLO,14,0x77
0x838,0x107,0x0,FALLO,15,0x78
0xDA2,0x1B4,0x2,FALLO,17,0x8A
0x972,0x12E,0x2,FALLO,18,0x92
0xBCF,0x179,0x7,FALLO,20,0xA7
0xC29,0x185,0x1,FALLO,21,0xA9
0xBED,0x17D,0x5,FALLO,22,0xB5
0x5C1,0xB8,0x1,FALLO,27,0xD9
0x8C8,0x119,0x0,FALLO,30,0xF0
0x671,0xCE,0x1,FALLO,0,0x1
0x9A3,0x134,0x3,FALLO,1,0xB
0x9F1,0x13E,0x1,FALLO,2,0x11
0xA66,0x14C,0x6,FALLO,3,0x1E
0x846,0x108,0x6,FALLO,4,0x26
0xBCB,0x179,0x3,HIT,20,0xA3
0x9C6,0x138,0x6,FALLO,5,0x2E
0x829,0x105,0x1,FALLO,9,0x49
0xF39,0x1E7,0x1,FALLO,10,0x51
0xB08,0x161,0x0,FALLO,16,0x80
0xA31,0x146,0x1,FALLO,19,0x99
0x354,0x6A,0x4,FALLO,23,0xBC
0xA10,0x142,0x0,FALLO,24,0xC0
0xC52,0x18A,0x2,FALLO,25,0xCA
0xC8A,0x191,0x2,FALLO,26,0xD2
0xA8,0x15,0x0,FALLO,28,0xE0
0xD06,0x1A0,0x6,FALLO,29,0xEE
0x8DC,0x11B,0x4,FALLO,31,0xFC
0x72B,0xE5,0x3,FALLO,6,0x33
0x6CD,0xD9,0x5,FALLO,7,0x3D
0x54B,0xA9,0x3,FALLO,8,0x43
0x224,0x44,0x4,FALLO,11,0x5C
0xE5D,0x1CB,0x5,FALLO,12,0x65
0xEA0,0x1D4,0x0,FALLO,13,0x68
0x934,0x126,0x4,FALLO,14,0x74
0x628,0xC5,0x0,FALLO,15,0x78
0xD86,0x1B0,0x6,FALLO,17,0x8E
0x5D8,0xBB,0x0,FALLO,18,0x90
0x24,0x4,0x4,FALLO,20,0xA4
0x623,0xC4,0x3,FALLO,21,0xAB
0x17B,0x2F,0x3,FALLO,22,0xB3
0xE9B,0x1D3,0x3,FALLO,27,0xDB
0x89F,0x113,0x7,FALLO,30,0xF7
0xBA8,0x175,0x0,FALLO,0,0x0
0xDDA,0x1BB,0x2,FALLO,1,0xA
0x688,0xD1,0x0,FALLO,2,0x10
0xFDA,0x1FB,0x2,FALLO,3,0x1A
0xC07,0x180,0x7,FALLO,4,0x27
0x1AC,0x35,0x4,FALLO,5,0x2C
0xB81,0x170,0x1,FALLO,9,0x49
0x6FC,0xDF,0x4,FALLO,10,0x54
0xAE,0x15,0x6,HIT,28,0xE6
0x54E,0xA9,0x6,HIT,8,0x46
0x716,0xE2,0x6,FALLO,16,0x86
0x9E1,0x13C,0x1,FALLO,19,0x99
0x249,0x49,0x1,FALLO,23,0xB9
0x510,0xA2,0x0,FALLO,24,0xC0
0x1C4,0x38,0x4,FALLO,25,0xCC
0x52B,0xA5,0x3,FALLO,26,0xD3
0x1A5,0x34,0x5,FALLO,29,0xED
0xD63,0x1AC,0x3,FALLO,31,0xFB
0x98D,0x131,0x5,FALLO,6,0x35
0xD6E,0x1AD,0x6,FALLO,7,0x3E
0xB32,0x166,0x2,FALLO,11,0x5A
0x69B,0xD3,0x3,FALLO,12,0x63
0x637,0xC6,0x7,FALLO,13,0x6F
0xD14,0x1A2,0x4,FALLO,14,0x74
0x3BF,0x77,0x7,FALLO,15,0x7F
0xD36,0x1A6,0x6,FALLO,17,0x8E
0x7BD,0xF7,0x5,FALLO,18,0x95
0x6E4,0xDC,0x4,FALLO,20,0xA4
0x3A0,0x74,0x0,FALLO,21,0xA8
0x47C,0x8F,0x4,FALLO,22,0xB4
0x3D4,0x7A,0x4,FALLO,27,0xDC
0xED1,0x1DA,0x1,FALLO,28,0xE1
0xE77,0x1CE,0x7,FALLO,30,0xF7
0xBE3,0x17C,0x3,FALLO,0,0x3
0xC04,0x180,0x4,HIT,4,0x24
0x891,0x112,0x1,FALLO,1,0x9
0x541,0xA8,0x1,FALLO,2,0x11
0x496,0x92,0x6,FALLO,3,0x1E
0xFD,0x1F,0x5,FALLO,5,0x2D
0x815,0x102,0x5,FALLO,8,0x45
0x7D3,0xFA,0x3,FALLO,9,0x4B
0xCF5,0x19E,0x5,FALLO,10,0x55
0xE33,0x1C6,0x3,FALLO,16,0x83
0x4A7,0x94,0x7,FALLO,19,0x9F
0x1E2,0x3C,0x2,FALLO,23,0xBA
0x3E7,0x7C,0x7,FALLO,24,0xC7
0xFC8,0x1F9,0x0,FALLO,25,0xC8
0xBB8,0x177,0x0,FALLO,26,0xD0
0x582,0xB0,0x2,FALLO,29,0xEA
0x2E3,0x5C,0x3,FALLO,31,0xFB
0x724,0xE4,0x4,FALLO,4,0x24
0x3F1,0x7E,0x1,FALLO,6,0x31
0x796,0xF2,0x6,FALLO,7,0x3E
0x33F,0x67,0x7,FALLO,11,0x5F
0x713,0xE2,0x3,FALLO,12,0x63
0x449,0x89,0x1,FALLO,13,0x69
0xD2A,0x1A5,0x2,FALLO,14,0x72
0xBC4,0x178,0x4,FALLO,15,0x7C
0x13,0x2,0x3,FALLO,17,0x8B
0x8E8,0x11D,0x0,FALLO,18,0x90
0xA64,0x14C,0x4,FALLO,20,0xA4
0x36E,0x6D,0x6,FALLO,21,0xAE
0x51,0xA,0x1,FALLO,22,0xB1
0x96D,0x12D,0x5,FALLO,27,0xDD
0xF19,0x1E3,0x1,FALLO,28,0xE1
0x398,0x73,0x0,FALLO,30,0xF0
0x514,0xA2,0x4,FALLO,0,0x4
0xC8,0x19,0x0,FALLO,1,0x8
0x29D,0x53,0x5,FALLO,2,0x15
0x826,0x104,0x6,FALLO,3,0x1E
0x248,0x49,0x0,FALLO,5,0x28
0x1B7,0x36,0x7,FALLO,8,0x47
0x7F1,0xFE,0x1,FALLO,9,0x49
0x519,0xA3,0x1,FALLO,10,0x51
0x7B8,0xF7,0x0,FALLO,16,0x80
0x452,0x8A,0x2,FALLO,19,0x9A
0xEEC,0x1DD,0x4,FALLO,23,0xBC
0xDB1,0x1B6,0x1,FALLO,24,0xC1
0xA19,0x143,0x1,FALLO,25,0xC9
0xEC4,0x1D8,0x4,FALLO,26,0xD4
0xA06,0x140,0x6,FALLO,29,0xEE
0x1B4,0x36,0x4,HIT,8,0x44
0x780,0xF0,0x0,FALLO,31,0xF8
0x2D8,0x5B,0x0,FALLO,4,0x20
0x339,0x67,0x1,HIT,11,0x59
0xFC4,0x1F8,0x4,FALLO,6,0x34
0x8C6,0x118,0x6,FALLO,7,0x3E
0x330,0x66,0x0,FALLO,12,0x60
0x4E6,0x9C,0x6,FALLO,13,0x6E
0xB75,0x16E,0x5,FALLO,14,0x75
0x45A,0x8B,0x2,FALLO,15,0x7A
0x849,0x109,0x1,FALLO,17,0x89
0xDDD,0x1BB,0x5,FALLO,18,0x95
0xE64,0x1CC,0x4,FALLO,20,0xA4
0xE40,0x1C8,0x0,FALLO,21,0xA8
0xD63,0x1AC,0x3,FALLO,22,0xB3
0x900,0x120,0x0,FALLO,27,0xD8
0x37E,0x6F,0x6,FALLO,28,0xE6
0xD1E,0x1A3,0x6,FALLO,30,0xF6
0x58D,0xB1,0x5,FALLO,0,0x5
0x4F1,0x9E,0x1,FALLO,1,0x9
0x7AB,0xF5,0x3,FALLO,2,0x13
0x38E,0x71,0x6,FALLO,3,0x1E
0xD38,0x1A7,0x0,FALLO,5,0x28
0x285,0x50,0x5,FALLO,8,0x45
0xAC3,0x158,0x3,FALLO,9,0x4B
0x847,0x108,0x7,FALLO,10,0x57
0x36B,0x6D,0x3,FALLO,11,0x5B
0xA9C,0x153,0x4,FALLO,16,0x84
0x90A,0x121,0x2,FALLO,19,0x9A
0xDC5,0x1B8,0x5,FALLO,23,0xBD
0x3A8,0x75,0x0,FALLO,24,0xC0
0xC2E,0x185,0x6,FALLO,25,0xCE
0x8CB,0x119,0x3,FALLO,26,0xD3
0x9F7,0x13E,0x7,FALLO,29,0xEF
0x368,0x6D,0x0,HIT,11,0x58
0xDB7,0x1B6,0x7,FALLO,31,0xFF
0x776,0xEE,0x6,FALLO,4,0x26
0x8A,0x11,0x2,FALLO,6,0x32
0x13E,0x27,0x6,FALLO,7,0x3E
0x29D,0x53,0x5,FALLO,12,0x65
0xC99,0x193,0x1,FALLO,13,0x69
0xB9C,0x173,0x4,FALLO,14,0x74
0x977,0x12E,0x7,FALLO,15,0x7F
0x306,0x60,0x6,FALLO,17,0x8E
0x6F1,0xDE,0x1,FALLO,18,0x91
0xC53,0x18A,0x3,FALLO,20,0xA3
0x1AC,0x35,0x4,FALLO,21,0xAC
0x2E8,0x5D,0x0,FALLO,22,0xB0
0xC31,0x186,0x1,FALLO,27,0xD9
0x25A,0x4B,0x2,FALLO,28,0xE2
0x6B2,0xD6,0x2,FALLO,30,0xF2
0x6F5,0xDE,0x5,HIT,18,0x95
0x9DC,0x13B,0x4,FALLO,0,0x4
0x3BF,0x77,0x7,FALLO,1,0xF
0x795,0xF2,0x5,FALLO,2,0x15
0xA43,0x148,0x3,FALLO,3,0x1B
0x4E2,0x9C,0x2,FALLO,5,0x2A
0xCB3,0x196,0x3,FALLO,8,0x43
0xB53,0x16A,0x3,FALLO,9,0x4B
0xCC5,0x198,0x5,FALLO,10,0x55
0xB80,0x170,0x0,FALLO,11,0x58
0x5ED,0xBD,0x5,FALLO,16,0x85
0xCE1,0x19C,0x1,FALLO,19,0x99
0x7F7,0xFE,0x7,FALLO,23,0xBF
0x21C,0x43,0x4,FALLO,24,0xC4
0x23E,0x47,0x6,FALLO,25,0xCE
0x7DF,0xFB,0x7,FALLO,26,0xD7
0x2A2,0x54,0x2,FALLO,29,0xEA
0x330,0x66,0x0,FALLO,31,0xF8
0x8F4,0x11E,0x4,FALLO,4,0x24
0x7F,0xF,0x7,FALLO,6,0x37
0x81F,0x103,0x7,FALLO,7,0x3F
0x72C,0xE5,0x4,FALLO,12,0x64
0xC14,0x182,0x4,FALLO,13,0x6C
0xF1C,0x1E3,0x4,FALLO,14,0x74
0xC74,0x18E,0x4,FALLO,15,0x7C
0x605,0xC0,0x5,FALLO,17,0x8D
0x216,0x42,0x6,FALLO,18,0x96
0x1AA,0x35,0x2,HIT,21,0xAA
0x16C,0x2D,0x4,FALLO,20,0xA4
0x750,0xEA,0x0,FALLO,22,0xB0
0x6AF,0xD5,0x7,FALLO,27,0xDF
0x21,0x4,0x1,FALLO,28,0xE1
0x618,0xC3,0x0,FALLO,30,0xF0
0xDB0,0x1B6,0x0,FALLO,0,0x0
0x195,0x32,0x5,FALLO,1,0xD
0xBEA,0x17D,0x2,FALLO,2,0x12
0xE2A,0x1C5,0x2,FALLO,3,0x1A
0x359,0x6B,0x1,FALLO,5,0x29
0xDA9,0x1B5,0x1,FALLO,8,0x41
0x5AF,0xB5,0x7,FALLO,9,0x4F
0x9DF,0x13B,0x7,FALLO,10,0x57
0x231,0x46,0x1,FALLO,11,0x59
0x91B,0x123,0x3,FALLO,16,0x83
0xFB1,0x1F6,0x1,FALLO,19,0x99
0xAF5,0x15E,0x5,FALLO,21,0xAD
0x4D7,0x9A,0x7,FALLO,23,0xBF
0xBD8,0x17B,0x0,FALLO,24,0xC0
0x2C5,0x58,0x5,FALLO,25,0xCD
0xA0,0x14,0x0,FALLO,26,0xD0
0x6B3,0xD6,0x3,FALLO,29,0xEB
0x552,0xAA,0x2,FALLO,31,0xFA
0xC42,0x188,0x2,FALLO,4,0x22
0xA74,0x14E,0x4,FALLO,6,0x34
0xC75,0x18E,0x5,HIT,15,0x7D
0xE02,0x1C0,0x2,FALLO,7,0x3A
0x8F0,0x11E,0x0,FALLO,12,0x60
0x7DB,0xFB,0x3,FALLO,13,0x6B
0xDBE,0x1B7,0x6,FALLO,14,0x76
0xE43,0x1C8,0x3,FALLO,17,0x8B
0x632,0xC6,0x2,FALLO,18,0x92
0xCFC,0x19F,0x4,FALLO,20,0xA4
0x630,0xC6,0x0,HIT,18,0x90
0x4A3,0x94,0x3,FALLO,22,0xB3
0x2C2,0x58,0x2,HIT,25,0xCA
0x790,0xF2,0x0,FALLO,27,0xD8
0xB13,0x162,0x3,FALLO,28,0xE3
0xC74,0x18E,0x4,HIT,15,0x7C
0x906,0x120,0x6,FALLO,30,0xF6
0xE5A,0x1CB,0x2,FALLO,0,0x2
0x7BB,0xF7,0x3,FALLO,1,0xB
0x6B6,0xD6,0x6,HIT,29,0xEE
0x9D2,0x13A,0x2,FALLO,2,0x12
0xD3A,0x1A7,0x2,FALLO,3,0x1A
0x124,0x24,0x4,FALLO,5,0x2C
0x13B,0x27,0x3,FALLO,8,0x43
0x41E,0x83,0x6,FALLO,9,0x4E
0xF4,0x1E,0x4,FALLO,10,0x54
0xCBE,0x197,0x6,FALLO,11,0x5E
0x360,0x6C,0x0,FALLO,16,0x80
0x44A,0x89,0x2,FALLO,19,0x9A
0xB12,0x162,0x2,HIT,28,0xE2
0x298,0x53,0x0,FALLO,21,0xA8
0xF02,0x1E0,0x2,FALLO,23,0xBA
0x3CB,0x79,0x3,FALLO,24,0xC3
0xC8A,0x191,0x2,FALLO,25,0xCA
0xC44,0x188,0x4,HIT,4,0x24
0x5A7,0xB4,0x7,FALLO,26,0xD7
0xADB,0x15B,0x3,FALLO,31,0xFB
0x79D,0xF3,0x5,FALLO,6,0x35
0x57F,0xAF,0x7,FALLO,7,0x3F
0x250,0x4A,0x0,FALLO,12,0x60
0x92F,0x125,0x7,FALLO,13,0x6F
0x147,0x28,0x7,FALLO,14,0x77
0x188,0x31,0x0,FALLO,15,0x78
0xE71,0x1CE,0x1,FALLO,17,0x89
0x105,0x20,0x5,FALLO,18,0x95
0x843,0x108,0x3,FALLO,20,0xA3
0x455,0x8A,0x5,FALLO,22,0xB5
0x18F,0x31,0x7,HIT,15,0x7F
0xEF2,0x1DE,0x2,FALLO,27,0xDA
0x3F8,0x7F,0x0,FALLO,28,0xE0
0x616,0xC2,0x6,FALLO,29,0xEE
0x381,0x70,0x1,FALLO,30,0xF1
0xDE0,0x1BC,0x0,FALLO,0,0x0
0x7C3,0xF8,0x3,FALLO,1,0xB
0x38A,0x71,0x2,FALLO,2,0x12
0xB34,0x166,0x4,FALLO,3,0x1C
0x6C,0xD,0x4,FALLO,4,0x24
0xFE3,0x1FC,0x3,FALLO,5,0x2B
0xA8,0x15,0x0,FALLO,8,0x40
0xDCB,0x1B9,0x3,FALLO,9,0x4B
0x94F,0x129,0x7,FALLO,10,0x57
0xF5B,0x1EB,0x3,FALLO,11,0x5B
0xA6F,0x14D,0x7,FALLO,16,0x87
0x74E,0xE9,0x6,FALLO,19,0x9E
0x133,0x26,0x3,FALLO,21,0xAB
0xD21,0x1A4,0x1,FALLO,23,0xB9
0x82E,0x105,0x6,FALLO,24,0xC6
0x45B,0x8B,0x3,FALLO,25,0xCB
0x97C,0x12F,0x4,FALLO,26,0xD4
0x45C,0x8B,0x4,HIT,25,0xCC
0x704,0xE0,0x4,FALLO,31,0xFC
0xEF5,0x1DE,0x5,HIT,27,0xDD
0xA78,0x14F,0x0,FALLO,6,0x30
0x33A,0x67,0x2,FALLO,7,0x3A
0xB6F,0x16D,0x7,FALLO,12,0x67
0x29,0x5,0x1,FALLO,13,0x69
0x512,0xA2,0x2,FALLO,14,0x72
0x52B,0xA5,0x3,FALLO,15,0x7B
0xB42,0x168,0x2,FALLO,17,0x8A
0x4EC,0x9D,0x4,FALLO,18,0x94
0x4EA,0x9D,0x2,HIT,18,0x92
0x37F,0x6F,0x7,FALLO,20,0xA7
0x82,0x10,0x2,FALLO,22,0xB2
0x3C,0x7,0x4,FALLO,28,0xE4
0x215,0x42,0x5,FALLO,29,0xED
0x6C8,0xD9,0x0,FALLO,30,0xF0
0x5C,0xB,0x4,FALLO,0,0x4
0xC,0x1,0x4,FALLO,1,0xC
0x77,0xE,0x7,FALLO,2,0x17
0x91,0x12,0x1,FALLO,3,0x19
0xF2D,0x1E5,0x5,FALLO,4,0x25
0x164,0x2C,0x4,FALLO,5,0x2C
0x43,0x8,0x3,FALLO,8,0x43
0x43D,0x87,0x5,FALLO,9,0x4D
0xA7A,0x14F,0x2,HIT,6,0x32
0x12C,0x25,0x4,FALLO,10,0x54
0xDD2,0x1BA,0x2,FALLO,11,0x5A
0x256,0x4A,0x6,FALLO,16,0x86
0xC17,0x182,0x7,FALLO,19,0x9F
0x9F0,0x13E,0x0,FALLO,21,0xA8
0xC47,0x188,0x7,FALLO,23,0xBF
0x3F3,0x7E,0x3,FALLO,24,0xC3
0x3A1,0x74,0x1,FALLO,25,0xC9
0xD1,0x1A,0x1,FALLO,26,0xD1
0xB97,0x172,0x7,FALLO,27,0xDF
0xEAB,0x1D5,0x3,FALLO,31,0xFB
0x75B,0xEB,0x3,FALLO,7,0x3B
0x364,0x6C,0x4,FALLO,12,0x64
0x441,0x88,0x1,FALLO,13,0x69
0xF20,0x1E4,0x0,FALLO,14,0x70
0x345,0x68,0x5,FALLO,15,0x7D
0x7A1,0xF4,0x1,FALLO,17,0x89
0x9EF,0x13D,0x7,FALLO,18,0x97
0x850,0x10A,0x0,FALLO,20,0xA0
0x2C,0x5,0x4,FALLO,22,0xB4
0x459,0x8B,0x1,FALLO,28,0xE1
0xE1E,0x1C3,0x6,FALLO,29,0xEE
0x8F4,0x11E,0x4,FALLO,30,0xF4
0x2A2,0x54,0x2,FALLO,0,0x2
0x2C1,0x58,0x1,FALLO,1,0x9
0x30D,0x61,0x5,FALLO,2,0x15
0xD3,0x1A,0x3,HIT,26,0xD3
0x6D3,0xDA,0x3,FALLO,3,0x1B
